video_id,lecture_title,primary_tag,topic_label,entity_name,start_sec,end_sec,start_label,end_label,duration_sec,video_time_url,tag_status,tag_score,excerpt
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Inflammatory::Gastritis::Gastric_Granulomatous_Gastritis,Gastric Granulomatous Gastritis,Gastric_Granulomatous_Gastritis,13.24,166.96,0:13,2:47,153.72,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=13.24,166.96",semantic_gated_v0_2,0.6347,"I'm going to talk about different types of gastritis, which can be categorized into four broad categories based on the extent and type of inflammation within the lamina propria, as well as other unique features. The first group of gastritis is characterized by primary inflammation within the lamina propria, and depending on the type of inflammation, you have a very different differential diagnosis. For instance, if t"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Inflammatory::Gastritis::Gastric_Granulomatous_Gastritis,Gastric Granulomatous Gastritis,Gastric_Granulomatous_Gastritis,1459.12,1596.52,24:19,26:37,137.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=1459.12,1596.52",semantic_gated_v0_2,0.5498,"Doxycycline-induced gastritis is another entity that usually presents with primary neutrophilic inflammation. As you know, doxycycline is an oral antibiotic commonly used to treat many different bacterial infections, including acne, UTIs, and pelvic inflammatory disease. As a result, doxycycline-induced mucosal injury is more common in young adults but has been reported in older patients, especially those with gastri"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Inflammatory::Gastritis::Gastric_Granulomatous_Gastritis,Gastric Granulomatous Gastritis,Gastric_Granulomatous_Gastritis,1716.8,1757.6,28:37,29:18,40.8,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=1716.8,1757.6",semantic_gated_v0_2,0.5888,"Sarcoidosis is another common cause of granulomatous inflammation in the stomach, affecting about 22% of cases. Although gastric sarcoidosis may be an isolated finding, it more often presents as part of a multisystem disease. The diagnosis of sarcoidosis is one of exclusion, requiring clinical and radiological correlation. However, the presence of compact non-caseating granulomas in otherwise normal gastric mucosa, p"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Depositional_Metabolic::Gastric_Iron_Pill_Induced_Gastropathy,Gastric Iron Pill Induced Gastropathy,Gastric_Iron_Pill_Induced_Gastropathy,2124.2,2237.32,35:24,37:17,113.12,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=2124.2,2237.32",semantic_gated_v0_2,0.6381,"HSV gastritis is more common in immunocompromised patients and exhibits very characteristic cytopathic changes. These include multinucleated infected cells with ground-glass intranuclear inclusions, nuclear molding, and chromatin margination. In the early stages of infection, the degree of inflammation is minimal. However, severe cases may present with ulceration, necrosis, exudate, and secondary chronic inflammation"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Inflammatory::Gastritis::Gastric_Lymphocytic_Gastritis_Celiac_Associated,Gastric Lymphocytic Gastritis Celiac Associated,Gastric_Lymphocytic_Gastritis_Celiac_Associated,1128.52,1250.72,18:49,20:51,122.2,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=1128.52,1250.72",semantic_gated_v0_2,0.6432,"Lymphocytic gastritis typically presents with a primary lymphoplasmacytic infiltrate involving the superficial epithelium and superficial portion of the gastric mucosa. It is characterized by an increase in intraepithelial lymphocytes involving the gastric foveolar epithelium and glandular epithelium. This condition highlights an increase in small T lymphocytes, again involving the surface epithelium as well as foveo"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Depositional_Metabolic::Gastric_Mucosal_Calcinosis,Gastric Mucosal Calcinosis,Gastric_Mucosal_Calcinosis,2238.96,2366.04,37:19,39:26,127.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=2238.96,2366.04",semantic_gated_v0_2,0.6231,"Gastric mucosa calcinosis is caused by the accumulation of aluminum phosphate, secondary to antacid therapy in organ transplant or chronic renal failure. This crystal appears as a dark pink to purple, partially calcified, and refractile crystal just underneath the foveolar epithelium. This is more common in end-stage renal disease. This crystal is completely negative for iron stain, distinguishing it from iron deposi"
GI_Lecture_13_Stomach2,GI Lecture 13 Stomach2,GI::Stomach::Neoplastic::Neuroendocrine::Gastric_Neuroendocrine_Tumor_Type_1_Autoimmune,Gastric Neuroendocrine Tumor Type 1 Autoimmune,Gastric_Neuroendocrine_Tumor_Type_1_Autoimmune,597.04,680.28,9:57,11:20,83.24,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_13_Stomach2.mp4#t=597.04,680.28",semantic_gated_v0_2,0.6518,"Moving on to autoimmune gastritis. Autoimmune gastritis is another common entity that usually presents with a prominent lymphoplasmacytic infiltrate, but this is considered an autoimmune disorder characterized by circulating autoantibodies, targeting the intrinsic factor and the parietal cells. Because the majority of these patients have anti-parietal cell autoantibodies, there's a progressive destruction of the pari"
GI_Lecture_2_Liver2,GI Lecture 2 Liver2,GI::Biliary::Inflammatory::Cholecystitis::Gallbladder_Cholelithiasis,Gallbladder Cholelithiasis,Gallbladder_Cholelithiasis,569.0,669.0,9:29,11:09,100.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_2_Liver2.mp4#t=569,669",semantic_gated_v0_2,0.5055,"And there you see obvious mild plugs here. In the liver, bile can be confused with a variety of other pigments, including lipofuscin, which is probably the most common one it will be confused with. You can also confuse it sometimes with iron or copper. The most definitive sign that this is bile and not any other pigments is that it is in the canaliculi. If you see canalicular bile plugs or canalicular plugs of this p"
GI_Lecture_3_Liver3,GI Lecture 3 Liver3,GI::Hepatobiliary::Benign_Hepatocellular::Focal_Nodular_Hyperplasia_of_the_Liver,Focal Nodular Hyperplasia of the Liver,Focal_Nodular_Hyperplasia_of_the_Liver,531.52,665.68,8:52,11:06,134.16,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_3_Liver3.mp4#t=531.52,665.68",semantic_gated_v0_2,0.5272,"For pathologists, it's helpful to consider the causes of secondary hepatic fat, categorizing them as either macrovesicular or microvesicular fat. Macrovesicular fat, the typical type, consists of large or small fat droplets that may displace the nucleus. Secondary causes of macrovesicular fat include excess alcohol (alcohol-associated liver disease), hepatitis C, Wilson disease, malnutrition, starvation, TPN, and cer"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,Colonic Hirschsprung Disease,Colonic_Hirschsprung_Disease,133.48,255.48,2:13,4:15,122.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=133.48,255.48",semantic_gated_v0_2,0.7134,"Hirschsprung disease is relatively common, and you will encounter cases during residency. Its incidence is approximately 1 in 5,000 newborns. Hirschsprung disease is defined by the congenital absence of ganglion cells in the myenteric and submucosal plexuses of the terminal rectum, extending for a variable length into contiguous proximal bowel. This means the absence of ganglion cells may be limited to just the dista"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,Colonic Hirschsprung Disease,Colonic_Hirschsprung_Disease,258.28,384.44,4:18,6:24,126.16,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=258.28,384.44",semantic_gated_v0_2,0.6242,"The neurons and glia of the enteric nervous system are derived from neural crest cells. These cells populate the gut during embryogenesis by proceeding rostrocaudally, meaning they start proximally and extend towards the distal portions of the GI tract as the fetus develops. Hirschsprung disease, often seen in the distal-most portion, is a failure of these neural crest cells to fully colonize the gut during embryogen"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,Colonic Hirschsprung Disease,Colonic_Hirschsprung_Disease,386.6,496.6,6:27,8:17,110.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=386.6,496.6",semantic_gated_v0_2,0.5743,"The diagnosis of Hirschsprung disease typically involves evaluating either submucosal or myenteric ganglia. Submucosal ganglia are sampled via a suction rectal biopsy, which is commonly performed endoscopically. Seromuscular biopsy, used to look at myenteric ganglia, requires entering the abdomen and is less common for initial diagnosis. There are three minimal criteria for diagnosis: first, the absence of ganglion c"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,Colonic Hirschsprung Disease,Colonic_Hirschsprung_Disease,2027.24,2149.88,33:47,35:50,122.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=2027.24,2149.88",semantic_gated_v0_2,0.6046,"This specimen, likely a short segment Hirschsprung case, often presents with sutures at the distal portion. The distal-most portion is typically very thin, referred to as the mucosal sleeve, which consists solely of mucosa without underlying muscularis propria, making it delicate. Proximal to this, muscularis propria is present. This is the proximal end, and the other is the distal end. The specimen is taken for eval"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Colon::Congenital_Structural::Aganglionosis::Colonic_Hirschsprung_Disease,Colonic Hirschsprung Disease,Colonic_Hirschsprung_Disease,2149.88,2284.04,35:50,38:04,134.16,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=2149.88,2284.04",semantic_gated_v0_2,0.5927,"Hirschsprung-associated enterocolitis (HAEC) is a major complication and the most important cause of mortality in Hirschsprung disease. There is an increased risk for HAEC with a delay in diagnosis, an increased length of the aganglionic segment, and in patients with Trisomy 21. The incidence is variable, but mortality can be up to 30%. It is important to clearly document its presence or absence. HAEC can occur befor"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Small_Intestine::Congenital_Structural::Mechanical::Microvillus_Inclusion_Disease,Microvillus Inclusion Disease,Microvillus_Inclusion_Disease,2511.4,2603.64,41:51,43:24,92.24,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=2511.4,2603.64",semantic_gated_v0_2,0.6788,"There appears to be some material present, and upon closer inspection, good microvilli are not clearly visible at the top. It is possible to encounter cases with similar appearances that are not microvillous inclusion disease; therefore, careful assessment is required for a definitive diagnosis. Those findings are real. There are a couple of helpful stains. The first and most commonly used is the PAS stain, which nic"
GI_Lecture_4_Peds1,GI Lecture 4 Peds1,GI::Small_Intestine::Congenital_Structural::Mechanical::Microvillus_Inclusion_Disease,Microvillus Inclusion Disease,Microvillus_Inclusion_Disease,2603.64,2742.28,43:24,45:42,138.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_4_Peds1.mp4#t=2603.64,2742.28",semantic_gated_v0_2,0.7129,"Electron microscopy is a helpful and diagnostic mainstay for this condition, a role it maintains despite less frequent use in other areas. Key findings include absent, small, or stubby microvilli and vesicular structures, which contribute to the bubbly appearance of the cytoplasm and are often found at the apex of enterocytes, sometimes containing microvilli. While observable in colon, gallbladder, and renal tubular "
GI_Lecture_5_Peds2,GI Lecture 5 Peds2,GI::General::Neoplastic::Metastatic::Carcinoma_Of_Unknown_Primary_CUP,Carcinoma Of Unknown Primary CUP,Carcinoma_Of_Unknown_Primary_CUP,1477.06,1613.98,24:37,26:54,136.92,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_5_Peds2.mp4#t=1477.06,1613.98",semantic_gated_v0_2,0.5373,"Small cell undifferentiated hepatoblastoma, though a term now less frequently used, was historically important. In prior COG trials, a significant portion (more than 1%) of the SCU pattern was considered a risk factor for more aggressive disease, leading to patients being placed in higher-risk groups and receiving more intensive therapies. However, recent publications indicate that the SCU component, particularly whe"
GI_Lecture_5_Peds2,GI Lecture 5 Peds2,GI::Mesenchymal::Uncertain_Diff::Embryonal_Sarcoma_of_the_Liver,Embryonal Sarcoma of the Liver,Embryonal_Sarcoma_of_the_Liver,164.4,256.76,2:44,4:17,92.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_5_Peds2.mp4#t=164.4,256.76",semantic_gated_v0_2,0.545,"Age is important when considering the differential for malignant liver tumors in children. The tumors most common in infancy (up to one year of age) include Hepatoblastoma and malignant rhabdoid tumor. In early childhood (up to about three years of age), Hepatoblastoma remains the most common, with rhabdomyosarcoma occurring rarely as a primary liver tumor in this age range. In late childhood (up to about ten years o"
GI_Lecture_5_Peds2,GI Lecture 5 Peds2,GI::Mesenchymal::Vascular_Perivascular::Epithelioid_Hemangioendothelioma_prev_Vascular_Tumors_in_Liver,Epithelioid Hemangioendothelioma prev Vascular Tumors in Liver,Epithelioid_Hemangioendothelioma_prev_Vascular_Tumors_in_Liver,3161.0,3277.08,52:41,54:37,116.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_5_Peds2.mp4#t=3161,3277.08",semantic_gated_v0_2,0.6209,"As you can see, the tumor cells are much more pleomorphic. If you see this kind and tumor cells are kind of haphazardly arranged, not arranged in a trabecular pattern, that will help distinguish it from some sort of hepatocellular tumor. Often, you can find some cells that have eosinophilic globules in the cytoplasm, which is characteristic. These tumor cells can show some positivity for alpha-1 antitrypsin by IHC. O"
GI_Lecture_5_Peds2,GI Lecture 5 Peds2,GI::Mesenchymal::Vascular_Perivascular::Epithelioid_Hemangioendothelioma_prev_Vascular_Tumors_in_Liver,Epithelioid Hemangioendothelioma prev Vascular Tumors in Liver,Epithelioid_Hemangioendothelioma_prev_Vascular_Tumors_in_Liver,3278.76,3399.4,54:39,56:39,120.64,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_5_Peds2.mp4#t=3278.76,3399.4",semantic_gated_v0_2,0.5876,"This is an example of an infantile hemangioma. A congenital hemangioma will actually look very similar to this and may be indistinguishable. However, as soon as you apply a GLUT-1 immunostain to the tumor, you will see that the endothelial cells are positive for GLUT-1, which makes it an infantile hemangioma. If this was negative, it would be classified as a congenital hemangioma. Not shown here, but oftentimes your "
GI_Lecture_7_IBD,GI Lecture 7 IBD,GI::Colon::Neoplastic::IBD_Associated::Colonic_Dysplasia_And_IBD_Related_Adenocarcinoma,Colonic Dysplasia And IBD Related Adenocarcinoma,Colonic_Dysplasia_And_IBD_Related_Adenocarcinoma,844.08,1040.08,14:04,17:20,196.0,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_7_IBD.mp4#t=844.08,1040.08",semantic_gated_v0_2,0.5448,"Lymphocytic colitis shares many overlapping features with collagenous colitis and presents with a triad of features: an increase in intraepithelial lymphocytes, usually greater than 20 lymphocytes per 100 epithelial cells, surface epithelial injury, and increased lamina propria cellularity. While there is significant overlap with collagenous colitis, the presence of significant thickening of sub-epithelial collagen t"
GI_Lecture_7_IBD,GI Lecture 7 IBD,GI::Colon::Inflammatory::Injury::Colonic_Medication_Induced_Enterocolitis,Colonic Medication Induced Enterocolitis,Colonic_Medication_Induced_Enterocolitis,1381.6,1436.0,23:02,23:56,54.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_7_IBD.mp4#t=1381.6,1436",semantic_gated_v0_2,0.55,"We discussed this when covering ischemic colitis, but the classic form of microscopic colitis typically does not show endoscopic mucosal changes, which is why it is called microscopic colitis. However, there are a few rare instances where endoscopic pseudomembrane formation can be observed. On histology, an exudate of neutrophils can be seen, along with the classical features of thickened subepithelial collagen. The "
GI_Lecture_7_IBD,GI Lecture 7 IBD,GI::Stomach::Inflammatory::Gastritis::Gastric_Collagenous_Gastritis,Gastric Collagenous Gastritis,Gastric_Collagenous_Gastritis,383.44,504.48,6:23,8:24,121.04,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_7_IBD.mp4#t=383.44,504.48",semantic_gated_v0_2,0.6122,"Collagenous colitis presents with a spectrum of histological findings, though no single feature is pathognomonic. Characteristically, there is a thickened, irregular sub-epithelial collagen layer, usually greater than 10 microns and potentially up to 60 microns, showing entrapment of capillaries and inflammatory cells. Other features include intraepithelial lymphocytosis and surface epithelial damage, often manifesti"
GI_Lecture_7_IBD,GI Lecture 7 IBD,GI::Stomach::Inflammatory::Gastritis::Gastric_Collagenous_Gastritis,Gastric Collagenous Gastritis,Gastric_Collagenous_Gastritis,506.48,601.76,8:26,10:02,95.28,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_7_IBD.mp4#t=506.48,601.76",semantic_gated_v0_2,0.5324,"While a trichrome stain is not strictly necessary for diagnosing collagenous colitis, it can be helpful in uncertain cases to highlight the thickening of the subepithelial collagen band and visualize the entrapment of capillaries and inflammatory cells, as shown in this microscopy image. The trickiest thing in these cases is not to over-call the basement membrane as thickened sub-epithelial collagen. This is an examp"
GI_Lecture_7_IBD,GI Lecture 7 IBD,GI::Stomach::Inflammatory::Gastritis::Gastric_Collagenous_Gastritis,Gastric Collagenous Gastritis,Gastric_Collagenous_Gastritis,733.04,840.72,12:13,14:01,107.68,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_7_IBD.mp4#t=733.04,840.72",semantic_gated_v0_2,0.5753,"In collagenous colitis, intraepithelial lymphocytosis is usually not to the same extent as in lymphocytic colitis, and it is not essential for the diagnosis. However, if increased intraepithelial lymphocytes are observed, it does not preclude a diagnosis of collagenous colitis. Here is another example of collagenous colitis. There is thickened sub-epithelial collagen and increased lamina propria inflammation with som"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Intraductal_Oncocytic_Papillary_Neoplasm_IOPN,Pancreatic Intraductal Oncocytic Papillary Neoplasm IOPN,Pancreatic_Intraductal_Oncocytic_Papillary_Neoplasm_IOPN,888.64,1015.76,14:49,16:56,127.12,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=888.64,1015.76",semantic_gated_v0_2,0.8091,"Intraductal Oncocytic Papillary Neoplasm (IOPN) is now recognized as a distinct entity, previously considered a subtype of IPMN. It is intraductal and associated with invasive adenocarcinoma in 30% to 50% of cases. IOPN tends to have a distinct appearance with very eosinophilic cytoplasm. The lesion often appears high grade, exhibiting significant nuclear atypia and cribriform spaces, with prominent nuclei. Despite i"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Intraductal_Tubulopapillary_Neoplasm_ITPN,Pancreatic Intraductal Tubulopapillary Neoplasm ITPN,Pancreatic_Intraductal_Tubulopapillary_Neoplasm_ITPN,604.0,657.92,10:04,10:58,53.92,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=604,657.92",semantic_gated_v0_2,0.6282,"There are three histologic subtypes of IPMN, with the gastric subtype being the most common. In the gastric subtype, cells become very columnar with a pale pink cytoplasmic mucin that resembles the lining of the stomach. The intestinal subtype resembles a colonic adenoma, featuring columnar cells, a slightly bluer mucin, and pseudostratification of the nuclei, similar to what is seen in a tubular adenoma (TA). The le"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Mucinous_Cystic_Neoplasm,Pancreatic Mucinous Cystic Neoplasm,Pancreatic_Mucinous_Cystic_Neoplasm,91.28,222.16,1:31,3:42,130.88,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=91.28,222.16",semantic_gated_v0_2,0.6677,"There are two different categories of primary pancreatic neoplasms: solid and cystic. In the solid category, the vast majority of tumors seen are ductal adenocarcinoma, characterized by individual glands within a desmoplastic stroma, though these will not be discussed today. Other solid tumor types, mainly composed of cellular sheets with minimal stroma, include neuroendocrine tumors (which are frequently encountered"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Mucinous_Cystic_Neoplasm,Pancreatic Mucinous Cystic Neoplasm,Pancreatic_Mucinous_Cystic_Neoplasm,1563.2,1699.6,26:03,28:20,136.4,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=1563.2,1699.6",semantic_gated_v0_2,0.6969,"Mucinous cystic neoplasms are considered non-invasive neoplasms, lined by mucin-producing epithelial cells. They are distinct due to an ovarian-type subepithelial stroma, which is unique to this tumor type and required for diagnosis. This tumor is almost exclusively seen in females (greater than 98%), typically perimenopausal females aged 40 to 50 years. The majority are found in the body or tail of the pancreas. The"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Mucinous_Cystic_Neoplasm,Pancreatic Mucinous Cystic Neoplasm,Pancreatic_Mucinous_Cystic_Neoplasm,1761.76,1927.6,29:22,32:08,165.84,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=1761.76,1927.6",semantic_gated_v0_2,0.5762,"Carcinomas can arise in otherwise benign-looking large MCNs, necessitating the submission of these lesions for histologic examination. The approach is similar to IPMN: a non-invasive MCN is typically cured with surgery, but the presence of an invasive component leads to a poor prognosis. It is crucial to identify and properly treat this invasive component, as the outcome also depends on its size; lesions less than tw"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Mucinous_Cystic_Neoplasm,Pancreatic Mucinous Cystic Neoplasm,Pancreatic_Mucinous_Cystic_Neoplasm,1927.6,2013.2,32:08,33:33,85.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=1927.6,2013.2",semantic_gated_v0_2,0.6182,"These two entities are usually quite apparent on both gross and histologic sections. The main importance is because MCNs are cured, and there is no recurrence once they have surgery. However, with an IPMN, they can be multifocal. So, in the residual pancreas, they may have a recurrence. Therefore, these patients, even if there is no invasive component, are monitored by serial imaging after surgery, as sometimes even "
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Mucinous_Cystic_Neoplasm,Pancreatic Mucinous Cystic Neoplasm,Pancreatic_Mucinous_Cystic_Neoplasm,2271.92,2406.0,37:52,40:06,134.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=2271.92,2406",semantic_gated_v0_2,0.6086,"It is often seen by radiologists as cystic and is called a solid pseudopapillary neoplasm. So, solid is even in the name, but it tends to undergo a lot of degenerative changes, so sometimes it can be put in this cystic category. As you saw in the last picture, you can see this area. The specimen looks cystic and tends to exhibit significant hemorrhage, or bleeding, into the tumor, which becomes more prominent as the "
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Cystic::Pancreatic_Simple_Mucinous_Cyst,Pancreatic Simple Mucinous Cyst,Pancreatic_Simple_Mucinous_Cyst,2013.76,2149.84,33:34,35:50,136.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=2013.76,2149.84",semantic_gated_v0_2,0.5632,"Serous cystadenomas are almost entirely benign. While some reports suggest malignant or metastatic serous cystadenomas, these are not entirely confirmed. They have a wide age range, appearing in children but more commonly in older adults. These lesions tend to be more common in the body and tail of the pancreas, though they can be found in the head; they are usually small and often incidental findings. They may be di"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Precursor::PanIN_Pancreatic_Intraepithelial_Neoplasia,PanIN Pancreatic Intraepithelial Neoplasia,PanIN_Pancreatic_Intraepithelial_Neoplasia,1269.28,1372.88,21:09,22:53,103.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=1269.28,1372.88",semantic_gated_v0_2,0.8002,"Pancreatic intraepithelial neoplasia is a dysplasia or a pre-invasive lesion of the pancreatic duct. There is a progression from normal to low grade, which includes PanIN-1 and PanIN-2, then to high grade, and eventually to invasive carcinoma. This progression has been molecularly defined. KRAS mutations are seen in almost all PanIN-1 lesions. As it progresses, it typically gains CDKN2A mutations or deletions and TP5"
GI_Lecture_8_Pancreas,GI Lecture 8 Pancreas,GI::Pancreas::Neoplastic::Precursor::PanIN_Pancreatic_Intraepithelial_Neoplasia,PanIN Pancreatic Intraepithelial Neoplasia,PanIN_Pancreatic_Intraepithelial_Neoplasia,1372.88,1476.48,22:53,24:36,103.6,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_8_Pancreas.mp4#t=1372.88,1476.48",semantic_gated_v0_2,0.6622,"IPMN is grossly visible, whereas PanIN is microscopic. IPMNs are usually defined as greater than 1 centimeter, and PanINs typically involve ducts less than 5 millimeters. However, differentiation can be challenging for lesions between 5 millimeters and 1 centimeter, making it not always clear-cut whether a lesion is a PanIN or an IPMN. If a lesion is very large with visible cysts, it is most likely an IPMN; if it is "
GI_Lecture_9_Stomach1,GI Lecture 9 Stomach1,GI::Stomach::Benign_Precursors::Fundic_Gland_Polyps,Fundic Gland Polyps,Fundic_Gland_Polyps,867.92,951.12,14:28,15:51,83.2,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_9_Stomach1.mp4#t=867.92,951.12",semantic_gated_v0_2,0.7536,"Fundic gland polyps are characterized by the presence of single or multiple dilated fundic glands, as seen here, lined by an attenuated layer of chief cells, parietal cells, or foveolar epithelium. Sporadic fundic gland polyps and drug-associated fundic gland polyps are considered non-neoplastic because they rarely demonstrate APC mutations, and only about 5% of these lesions have associated dysplasia. By contrast, F"
GI_Lecture_9_Stomach1,GI Lecture 9 Stomach1,GI::Stomach::Polyp::Adenoma::Gastric_Adenoma_With_Dysplasia_NOS,Gastric Adenoma With Dysplasia NOS,Gastric_Adenoma_With_Dysplasia_NOS,1132.56,1258.64,18:53,20:59,126.08,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_9_Stomach1.mp4#t=1132.56,1258.64",semantic_gated_v0_2,0.7022,"Gastric epithelial dysplasia, or adenoma, is a very rare condition, accounting for less than one percent of all gastric polyps. The term 'adenoma' technically describes a polypoid lesion, whereas 'dysplasia' means a flat lesion, but these terms are commonly used interchangeably in the literature. Most gastric adenomas present as single, sessile lesions less than two centimeters in diameter. It is important to recogni"
GI_Lecture_9_Stomach1,GI Lecture 9 Stomach1,GI::Stomach::Polyp::Epithelial::Gastric_Fundic_Gland_Polyp,Gastric Fundic Gland Polyp,Gastric_Fundic_Gland_Polyp,2385.76,2500.72,39:46,41:41,114.96,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_9_Stomach1.mp4#t=2385.76,2500.72",semantic_gated_v0_2,0.7055,"This polyp shows no evidence of dysplasia, but there is a dilated gland lined by attenuated parietal cells and chief cells or mucous neck cells in the background of fundic-type gastric mucosa. This is a fundic gland polyp. Next, consider a gastric polyp that resembles a tubular adenoma from the colon, featuring intestinal metaplasia with scattered goblet cells and paneth cell differentiation. This would be an intesti"
GI_Lecture_9_Stomach1,GI Lecture 9 Stomach1,GI::Stomach::Polyp::Hamartoma::Gastric_Peutz_Jeghers_Type_Polyp,Gastric Peutz Jeghers Type Polyp,Gastric_Peutz_Jeghers_Type_Polyp,125.32,234.68,2:05,3:55,109.36,"https://storage.googleapis.com/pathology-hub-0/source_videos/GI_Lecture_9_Stomach1.mp4#t=125.32,234.68",semantic_gated_v0_2,0.7707,"Peutz-Jeghers polyp has a very distinct morphological feature, characterized by irregular and branching bundles of smooth muscle emerging from the muscularis mucosae, covered by abundant but disorganized foveolar-like epithelium with abundant cytoplasm and cystic changes. An important thing about gastric Peutz-Jeghers polyp is that, unlike its small bowel counterpart, gastric Peutz-Jeghers polyp tends to show much th"
